occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/2b34764d-637c-48f5-aa70-31e15c965db6,operate open source software
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/2de4572a-4724-4f76-afc2-72a568a264ac,speak different languages
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/303a54a3-ff8a-4f29-b598-e54ce54c2b48,analyse legal evidence
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c,apply statistical analysis techniques
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9,evaluate research activities
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db,demonstrate disciplinary expertise
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728,increase the impact of science on policy and society
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/4f5c1208-62fd-4e5a-a51e-306c06947e11,manage findable accessible interoperable and reusable data
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/4fabca9a-7435-4f33-b1da-3cdb00340fdc,perform scientific research
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/518dc04d-092d-4fa1-bd82-88b7a9278ef7,manage intellectual property rights
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/5f0082ab-2131-49b5-94d6-a1821daf57d6,apply for research funding
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/62736ac3-37f1-428a-8a14-1788f106a3fc,review criminal acts
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/780f2c9e-4847-479b-bd46-c5886f98245a,conduct forensic evaluations
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/7a34b3d9-bd3b-4f4e-a0f6-f97439901cb7,apply scientific methods
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/833289fa-3646-4010-9d9e-93ba8c9ef2d8,apply research ethics and scientific integrity principles in research activities
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/872a1632-f1db-4feb-bb27-0a6a359b7591,promote open innovation in research
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/979cf728-896f-4f2c-8fa8-2698ca0d4930,publish academic research
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/988f4ac3-a37c-4b0a-a40f-4e0e56b5919e,promote the transfer of knowledge
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/9a58cd26-58eb-4a1c-b1b6-64037fe9cfa1,think abstractly
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/a0e23745-6ba4-45e2-9510-df6e71ed1230,apply knowledge of human behaviour
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/a584a638-a2c0-4b3c-bdf3-a64f87225be9,mentor individuals
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612,manage personal professional development
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/c3c2420c-ce9a-4371-8eed-1db479c3a562,write scientific publications
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/cc61f9e5-d4fc-470e-8606-1ce865ff8386,develop professional network with researchers and scientists
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/cd50d616-1f8b-481e-983f-68d2674ff82d,integrate gender dimension in research
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,perform project management
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/da930e2f-6047-4616-a598-bba8ecef3039,manage open publications
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/f715be1d-5fc4-49d3-82a5-0b8090d12849,synthesise information
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/f7b071bf-4882-4cfc-ae0a-7e0e0ab94c61,conduct research across disciplines
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/fa642fc3-5cc5-41cf-8926-6617a8b976a7,promote the participation of citizens in scientific and research activities
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,criminologist,essential,skill/competence,http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9,communicate with a non-scientific audience
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,knowledge,http://data.europa.eu/esco/skill/08fe5910-8c4c-4679-a988-eb2ded3c4909,labour legislation
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,knowledge,http://data.europa.eu/esco/skill/38a5c459-c591-4f76-a358-37de342bb11d,job market offers
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,knowledge,http://data.europa.eu/esco/skill/97b713f0-b9e8-4903-8dee-7e0b4019a1c0,employment law
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,knowledge,http://data.europa.eu/esco/skill/d7e4a9fa-cfc2-45f9-96eb-13dc6e48c86c,video conferencing tool
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,knowledge,http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba,human resource management
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,knowledge,http://data.europa.eu/esco/skill/f75b740c-b36c-495e-bc67-efe347bbc6b5,company policies
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/2239694b-771a-4586-8b54-2794e361a9ae,maintain relationship with customers
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/496932f1-0b6b-4f73-9432-d95c7ddcd43b,recruit employees
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/5aa57bdc-5765-435e-8fc9-99b3febdb213,hire human resources
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/66d47084-9437-48b2-819b-c4c8214ed650,interview people
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/68698869-c13c-4563-adc7-118b7644f45d,identify customer's needs
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/73e7e2f4-7e5f-4e6c-86c2-3b5fbd191172,maintain privacy of service users
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/7ff2c668-0e86-418a-a962-4958262ee337,use communication techniques
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/8d202e22-85e9-47b1-a1e0-3296d17244cd,observe confidentiality
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/906c9e66-bdee-4f8e-93d7-88d9fcf39a0a,fix meetings
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/929e89f9-ac69-4bcb-9eea-37257aa5aff9,prepare for job interview
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/a17286c5-238d-4f0b-bc24-29e9121345de,listen actively
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/bf5d77ad-e18c-48d8-83f0-bc79c011c74a,develop professional network
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/de2f0ce8-f8d6-48c5-a213-4d065251cecf,communicate by telephone
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/e1f09038-b493-4771-ae29-a2d3e7ea013a,document interviews
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/e49c4d19-dea6-42a1-bde2-30d69dc0ca24,profile people
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/f0b45409-42ca-42bc-a701-041e594d0657,ensure gender equality in the workplace
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,recruitment consultant,essential,skill/competence,http://data.europa.eu/esco/skill/f3c5fae0-c0e3-4410-bc09-62bd82d4cecc,support employability of people with disabilities
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/0bd4c62a-c309-467e-be76-8403b3f3a1a8,financial products
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/6360a934-cc87-4954-9656-b32db20592e3,quantitative analysis
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/749ce4c2-4dfd-461a-a8f3-0f6914814d3e,securities
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa,economics
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/905b6acd-377b-46b9-9d80-e47e9ca789ca,financial markets
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/9c6974e1-8d8b-43e9-b6b0-75da7634bfc9,fundamental analysis
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/b02b38c4-d46d-44da-9479-1310060bd74d,asset management
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/b895bd42-0009-4815-a150-eb9eb5caec21,stock market
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/bcadc519-00f4-43bc-9373-054f4ac717cb,modern portfolio theory
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/bf12b461-1c53-4d81-a395-8ba77f7483c4,investment analysis
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,knowledge,http://data.europa.eu/esco/skill/c9f4efcd-e16a-4515-a0cb-60c6c479853d,actuarial science
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428,analyse market financial trends
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/452c4c68-50d7-42ed-8c4e-b437446637d0,develop investment portfolio
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/56426cfa-6e92-4ed9-a632-f08849864588,review investment portfolios
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/58d8e348-8bbc-4827-9214-822b1ee0007a,advise on investment
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/5f302d63-048e-451c-b150-97c124a5a26b,analyse economic trends
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/71ae4f64-6505-4b6f-91b9-5acfa5721798,obtain financial information
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/7287dff1-7420-4d24-939a-5f4eb15b752b,consult information sources
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/b078d38c-7dd4-4efc-b333-7633d8bf6259,monitor stock market
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/da1398ac-6955-4cf3-9225-67f16e41dbdc,collect financial data
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities analyst,essential,skill/competence,http://data.europa.eu/esco/skill/eb8babfb-ab91-4937-a032-6a79f82e9b7f,analyse financial risk
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,judge,essential,knowledge,http://data.europa.eu/esco/skill/3586cb90-3fff-48ae-847b-e28a6680a87a,private law
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,judge,essential,knowledge,http://data.europa.eu/esco/skill/c33dd5ae-ae72-49d7-8dcf-8bc72e59fe78,civil law
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,judge,essential,knowledge,http://data.europa.eu/esco/skill/c7e686a1-d03e-4641-a229-68247fdc5887,legal terminology
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,judge,essential,knowledge,http://data.europa.eu/esco/skill/db10b60e-efd2-4ba9-a873-d1e2ec37620f,court procedures
